customer_id,customer_type,product,category,unit_price,quantity,discount,total_price,region,order_date,cluster
4354,0,27,1,3.09,65,0.1,180.76,0,2022-05-05,1
4391,1,8,0,2.11,13,0.0,27.43,5,2021-08-22,0
4391,1,38,2,0.53,2,0.0,1.06,5,2021-08-22,0
3663,1,23,2,0.59,5,0.0,2.95,1,2021-06-03,0
6747,0,10,2,0.56,7,0.05,3.72,3,2022-11-02,0
5673,1,36,2,1.27,12,0.0,15.24,8,2023-05-20,0
5673,1,29,1,2.45,1,0.0,2.45,8,2023-05-20,0
5673,1,18,0,37.69,13,0.0,489.97,8,2023-05-20,0
5673,1,15,1,1.86,4,0.0,7.44,8,2023-05-20,0
5673,1,30,2,2.35,12,0.0,28.2,8,2023-05-20,0
8637,0,44,3,0.85,55,0.1,42.08,15,2023-05-04,1
8637,0,0,3,0.85,56,0.05,45.22,15,2023-05-04,1
8637,0,13,1,1.28,24,0.1,27.65,15,2023-05-04,1
843,0,24,2,2.4,14,0.05,31.92,10,2023-07-21,0
843,0,4,0,3.53,11,0.05,36.89,10,2023-07-21,0
843,0,39,0,23.49,21,0.1,443.96,10,2023-07-21,1
8404,0,6,2,1.24,99,0.1,110.48,13,2022-10-06,1
8404,0,43,3,0.72,54,0.1,34.99,13,2022-10-06,1
8404,0,18,0,18.81,25,0.05,446.74,13,2022-10-06,0
8404,0,29,1,2.9,96,0.1,250.56,13,2022-10-06,1
6908,0,13,1,2.07,81,0.1,150.9,6,2023-04-20,1
6908,0,5,2,2.76,96,0.05,251.71,6,2023-04-20,1
6908,0,36,2,0.6,46,0.05,26.22,6,2023-04-20,1
6908,0,16,0,24.69,6,0.05,140.73,6,2023-04-20,0
6908,0,21,1,2.46,5,0.05,11.68,6,2023-04-20,0
7614,1,5,2,2.19,7,0.0,15.33,4,2022-10-24,0
7614,1,43,3,0.58,2,0.0,1.16,4,2022-10-24,0
7614,1,31,0,4.19,13,0.0,54.47,4,2022-10-24,0
4243,0,10,2,1.21,53,0.05,60.92,8,2022-01-01,1
3276,1,18,0,35.52,8,0.0,284.16,13,2021-10-11,0
3276,1,19,0,1.54,7,0.0,10.78,13,2021-10-11,0
3276,1,37,3,0.46,7,0.0,3.22,13,2021-10-11,0
1116,1,15,1,1.8,7,0.0,12.6,5,2022-07-12,0
1116,1,41,0,109.19,6,0.0,655.14,5,2022-07-12,2
7595,1,24,2,3.21,8,0.0,25.68,10,2022-02-14,0
7595,1,4,0,4.88,4,0.0,19.52,10,2022-02-14,0
7595,1,17,0,1.94,15,0.0,29.1,10,2022-02-14,0
4125,1,25,2,0.99,12,0.0,11.88,1,2023-09-23,0
5032,1,25,2,0.96,5,0.0,4.8,14,2022-04-26,0
5032,1,21,1,3.21,10,0.0,32.1,14,2022-04-26,0
5032,1,27,1,3.02,15,0.0,45.3,14,2022-04-26,0
5032,1,24,2,3.21,6,0.0,19.26,14,2022-04-26,0
6948,1,22,0,4.22,1,0.0,4.22,3,2021-12-12,0
6948,1,7,1,3.46,2,0.0,6.92,3,2021-12-12,0
1463,1,20,0,0.93,11,0.0,10.23,1,2021-10-18,0
8174,1,13,1,1.59,1,0.0,1.59,6,2021-11-20,0
8174,1,5,2,2.13,10,0.0,21.3,6,2021-11-20,0
8174,1,7,1,3.46,5,0.0,17.3,6,2021-11-20,0
2382,0,41,0,42.3,8,0.05,321.48,4,2021-11-05,0
2382,0,7,1,3.43,92,0.05,299.78,4,2021-11-05,1
2382,0,13,1,1.39,23,0.05,30.37,4,2021-11-05,0
2382,0,9,3,0.82,7,0.05,5.45,4,2021-11-05,0
840,1,38,2,0.56,4,0.0,2.24,2,2023-09-10,0
840,1,21,1,3.31,2,0.0,6.62,2,2023-09-10,0
840,1,3,0,1.41,1,0.0,1.41,2,2023-09-10,0
840,1,0,3,0.99,10,0.0,9.9,2,2023-09-10,0
1650,1,44,3,0.58,15,0.0,8.7,9,2023-02-28,0
1650,1,13,1,1.69,8,0.0,13.52,9,2023-02-28,0
1650,1,9,3,1.31,1,0.0,1.31,9,2023-02-28,0
962,1,35,0,8.83,11,0.0,97.13,1,2022-05-01,0
962,1,32,2,2.27,9,0.0,20.43,1,2022-05-01,0
962,1,23,2,0.61,2,0.0,1.22,1,2022-05-01,0
962,1,21,1,3.21,5,0.0,16.05,1,2022-05-01,0
962,1,30,2,2.28,1,0.0,2.28,1,2022-05-01,0
4026,0,16,0,18.12,79,0.1,1288.33,3,2023-07-04,1
4026,0,32,2,2.81,46,0.15,109.87,3,2023-07-04,1
4026,0,37,3,0.73,5,0.05,3.47,3,2023-07-04,0
4026,0,42,3,1.03,8,0.1,7.42,3,2023-07-04,1
1662,1,9,3,1.23,15,0.0,18.45,14,2021-07-02,0
1662,1,44,3,0.55,10,0.0,5.5,14,2021-07-02,0
8967,1,0,3,0.99,5,0.0,4.95,8,2023-07-09,0
8967,1,13,1,1.69,12,0.0,20.28,8,2023-07-09,0
8967,1,45,3,1.46,12,0.0,17.52,8,2023-07-09,0
8967,1,37,3,0.49,7,0.0,3.43,8,2023-07-09,0
8967,1,30,2,2.35,14,0.0,32.9,8,2023-07-09,0
217,0,13,1,1.14,47,0.05,50.9,12,2022-04-30,1
217,0,7,1,3.28,61,0.15,170.07,12,2022-04-30,1
217,0,17,0,1.03,89,0.1,82.5,12,2022-04-30,1
217,0,40,1,3.62,70,0.1,228.06,12,2022-04-30,1
217,0,15,1,1.9,1,0.1,1.71,12,2022-04-30,0
6510,1,21,1,3.31,8,0.0,26.48,3,2023-11-15,0
6510,1,40,1,3.43,13,0.0,44.59,3,2023-11-15,0
6510,1,10,2,1.23,7,0.0,8.61,3,2023-11-15,0
6510,1,38,2,0.56,5,0.0,2.8,3,2023-11-15,0
50,0,0,3,0.67,22,0.05,14.0,3,2023-05-27,0
50,0,15,1,2.49,63,0.05,149.03,3,2023-05-27,1
50,0,44,3,0.82,48,0.05,37.39,3,2023-05-27,1
50,0,35,0,10.52,29,0.05,289.83,3,2023-05-27,0
50,0,40,1,3.03,55,0.05,158.32,3,2023-05-27,1
5488,0,6,2,0.91,74,0.1,60.61,3,2023-03-05,1
5488,0,22,0,5.64,45,0.05,241.11,3,2023-03-05,1
5488,0,33,0,3.63,37,0.05,127.59,3,2023-03-05,1
4515,1,8,0,1.98,13,0.0,25.74,13,2022-05-18,0
4515,1,11,2,2.05,9,0.0,18.45,13,2022-05-18,0
4515,1,31,0,4.19,6,0.0,25.14,13,2022-05-18,0
1313,0,24,2,2.07,49,0.05,96.36,2,2022-01-12,1
1313,0,13,1,2.05,94,0.1,173.43,2,2022-01-12,1
1313,0,29,1,3.02,29,0.05,83.2,2,2022-01-12,0
1313,0,27,1,2.37,14,0.05,31.52,2,2022-01-12,0
8674,1,40,1,3.33,7,0.0,23.31,14,2022-10-25,0
4876,0,37,3,0.53,45,0.15,20.27,4,2021-03-13,1
4876,0,15,1,1.53,12,0.1,16.52,4,2021-03-13,1
147,1,32,2,2.34,7,0.0,16.38,14,2023-09-27,0
147,1,9,3,1.31,13,0.0,17.03,14,2023-09-27,0
147,1,1,0,1.16,1,0.0,1.16,14,2023-09-27,0
5709,0,17,0,1.65,61,0.1,90.58,5,2022-03-21,1
4585,1,3,0,1.37,15,0.0,20.55,6,2022-02-02,0
4585,1,34,3,0.89,6,0.0,5.34,6,2022-02-02,0
3277,0,42,3,1.1,34,0.1,33.66,13,2022-11-10,1
2231,0,26,0,27.5,30,0.05,783.75,3,2023-10-07,0
572,0,21,1,2.54,3,0.05,7.24,13,2022-04-25,0
572,0,37,3,1.13,87,0.1,88.48,13,2022-04-25,1
572,0,41,0,122.94,97,0.1,10732.66,13,2022-04-25,2
4512,1,29,1,2.38,12,0.0,28.56,9,2022-02-26,0
4512,1,40,1,3.33,7,0.0,23.31,9,2022-02-26,0
8471,1,11,2,2.05,14,0.0,28.7,6,2022-02-02,0
8950,1,15,1,1.8,12,0.0,21.6,11,2022-09-06,0
8950,1,7,1,3.56,7,0.0,24.92,11,2022-09-06,0
8950,1,22,0,4.35,3,0.0,13.05,11,2022-09-06,0
8950,1,18,0,36.59,11,0.0,402.49,11,2022-09-06,0
8950,1,12,3,1.04,11,0.0,11.44,11,2022-09-06,0
8933,1,38,2,0.53,2,0.0,1.06,9,2021-06-02,0
8933,1,10,2,1.16,2,0.0,2.32,9,2021-06-02,0
6930,0,33,0,8.48,73,0.1,557.14,8,2023-04-26,1
6930,0,12,3,0.45,26,0.05,11.12,8,2023-04-26,0
6930,0,38,2,0.89,6,0.05,5.07,8,2023-04-26,0
6930,0,32,2,2.89,71,0.15,174.41,8,2023-04-26,1
8138,1,44,3,0.57,11,0.0,6.27,6,2022-03-21,0
8273,0,25,2,0.53,23,0.05,11.58,12,2021-06-20,0
8273,0,12,3,1.12,7,0.05,7.45,12,2021-06-20,0
8273,0,42,3,1.69,92,0.1,139.93,12,2021-06-20,1
8273,0,44,3,0.73,89,0.05,61.72,12,2021-06-20,1
8632,1,1,0,1.12,3,0.0,3.36,13,2022-07-06,0
615,0,25,2,0.82,29,0.1,21.4,3,2022-05-30,1
615,0,33,0,6.56,82,0.05,511.02,3,2022-05-30,1
2660,0,29,1,1.86,49,0.05,86.58,4,2021-08-06,1
2660,0,15,1,1.15,52,0.05,56.81,4,2021-08-06,1
2660,0,34,3,0.47,2,0.05,0.89,4,2021-08-06,0
5404,1,29,1,2.45,14,0.0,34.3,15,2023-07-21,0
5404,1,27,1,3.11,2,0.0,6.22,15,2023-07-21,0
4807,0,24,2,3.11,58,0.1,162.34,7,2023-01-27,1
4807,0,37,3,0.63,23,0.05,13.77,7,2023-01-27,0
4807,0,36,2,0.77,13,0.05,9.51,7,2023-01-27,0
4807,0,3,0,2.18,89,0.1,174.62,7,2023-01-27,1
4807,0,34,3,0.63,6,0.05,3.59,7,2023-01-27,0
5787,1,33,0,8.54,6,0.0,51.24,11,2023-10-10,0
5787,1,15,1,1.86,10,0.0,18.6,11,2023-10-10,0
5787,1,2,0,14.26,5,0.0,71.3,11,2023-10-10,0
2331,1,40,1,3.23,6,0.0,19.38,8,2021-07-29,0
2331,1,45,3,1.38,4,0.0,5.52,8,2021-07-29,0
6336,0,28,2,1.2,45,0.1,48.6,1,2022-08-28,1
6336,0,37,3,0.69,54,0.05,35.4,1,2022-08-28,1
6336,0,10,2,0.76,85,0.05,61.37,1,2022-08-28,1
6336,0,36,2,1.37,63,0.1,77.68,1,2022-08-28,1
6875,0,21,1,3.6,30,0.05,102.6,3,2021-06-01,0
6875,0,0,3,0.64,43,0.05,26.14,3,2021-06-01,1
2787,1,9,3,1.31,3,0.0,3.93,2,2023-08-15,0
2787,1,13,1,1.69,15,0.0,25.35,2,2023-08-15,0
2787,1,45,3,1.46,9,0.0,13.14,2,2023-08-15,0
2787,1,21,1,3.31,1,0.0,3.31,2,2023-08-15,0
2059,0,1,0,2.49,76,0.15,160.85,2,2021-05-01,1
2059,0,7,1,3.27,54,0.05,167.75,2,2021-05-01,1
2059,0,20,0,1.31,73,0.1,86.07,2,2021-05-01,1
4677,1,23,2,0.59,14,0.0,8.26,11,2021-01-02,0
5339,0,27,1,4.13,82,0.1,304.79,0,2022-11-30,1
5339,0,20,0,1.89,71,0.15,114.06,0,2022-11-30,1
5339,0,40,1,3.66,4,0.15,12.44,0,2022-11-30,1
7899,0,44,3,1.08,95,0.15,87.21,9,2021-03-23,1
7899,0,35,0,5.12,76,0.05,369.66,9,2021-03-23,1
1432,1,39,0,33.6,12,0.0,403.2,15,2021-06-26,0
6426,1,6,2,1.1,6,0.0,6.6,0,2023-04-26,0
6426,1,14,0,13.35,5,0.0,66.75,0,2023-04-26,0
6426,1,15,1,1.86,13,0.0,24.18,0,2023-04-26,0
6426,1,7,1,3.67,5,0.0,18.35,0,2023-04-26,0
6426,1,25,2,0.99,11,0.0,10.89,0,2023-04-26,0
397,1,36,2,1.27,8,0.0,10.16,8,2023-12-07,0
397,1,21,1,3.31,15,0.0,49.65,8,2023-12-07,0
397,1,15,1,1.86,14,0.0,26.04,8,2023-12-07,0
397,1,9,3,1.31,1,0.0,1.31,8,2023-12-07,0
8402,1,29,1,2.38,2,0.0,4.76,10,2022-07-04,0
8402,1,18,0,36.59,2,0.0,73.18,10,2022-07-04,0
8402,1,38,2,0.55,3,0.0,1.65,10,2022-07-04,0
1648,1,0,3,0.93,1,0.0,0.93,8,2021-01-09,0
1648,1,35,0,8.57,2,0.0,17.14,8,2021-01-09,0
1648,1,28,2,1.49,4,0.0,5.96,8,2021-01-09,0
1648,1,20,0,0.93,10,0.0,9.3,8,2021-01-09,0
1648,1,42,3,1.61,4,0.0,6.44,8,2021-01-09,0
4381,0,31,0,11.35,29,0.1,296.24,10,2022-08-11,1
4381,0,23,2,1.11,51,0.05,53.78,10,2022-08-11,1
4381,0,36,2,0.8,23,0.05,17.48,10,2022-08-11,0
3256,1,45,3,1.38,7,0.0,9.66,0,2021-02-27,0
7043,0,36,2,0.94,39,0.1,32.99,8,2021-03-28,1
8959,1,13,1,1.64,7,0.0,11.48,10,2022-10-26,0
8959,1,20,0,0.96,4,0.0,3.84,10,2022-10-26,0
8959,1,30,2,2.28,2,0.0,4.56,10,2022-10-26,0
8959,1,9,3,1.26,2,0.0,2.52,10,2022-10-26,0
8959,1,39,0,34.61,4,0.0,138.44,10,2022-10-26,0
9132,1,28,2,1.58,3,0.0,4.74,0,2023-02-05,0
9132,1,39,0,35.65,2,0.0,71.3,0,2023-02-05,0
4276,1,32,2,2.21,15,0.0,33.15,4,2021-05-23,0
4276,1,42,3,1.61,12,0.0,19.32,4,2021-05-23,0
4276,1,25,2,0.93,4,0.0,3.72,4,2021-05-23,0
4276,1,29,1,2.31,2,0.0,4.62,4,2021-05-23,0
2740,1,29,1,2.45,9,0.0,22.05,10,2023-06-08,0
2740,1,37,3,0.49,5,0.0,2.45,10,2023-06-08,0
1104,1,19,0,1.54,4,0.0,6.16,6,2021-03-24,0
1104,1,0,3,0.93,9,0.0,8.37,6,2021-03-24,0
1104,1,5,2,2.13,13,0.0,27.69,6,2021-03-24,0
3995,0,27,1,2.5,96,0.1,216.0,10,2023-02-14,1
3995,0,10,2,0.9,54,0.05,46.17,10,2023-02-14,1
3253,1,10,2,1.16,13,0.0,15.08,2,2021-10-02,0
3253,1,15,1,1.75,1,0.0,1.75,2,2021-10-02,0
3253,1,34,3,0.86,10,0.0,8.6,2,2021-10-02,0
3253,1,29,1,2.31,4,0.0,9.24,2,2021-10-02,0
3253,1,27,1,2.93,11,0.0,32.23,2,2021-10-02,0
1013,1,40,1,3.23,2,0.0,6.46,8,2021-10-12,0
6454,0,44,3,0.55,63,0.15,29.45,12,2021-12-04,1
6454,0,35,0,7.42,30,0.1,200.34,12,2021-12-04,1
6454,0,3,0,1.06,65,0.1,62.01,12,2021-12-04,1
6454,0,28,2,1.14,90,0.15,87.21,12,2021-12-04,1
2288,1,42,3,1.66,4,0.0,6.64,4,2022-11-09,0
5220,0,27,1,2.74,35,0.05,91.1,11,2023-02-16,0
5049,0,44,3,0.64,44,0.1,25.34,8,2023-11-07,1
5049,0,27,1,2.45,13,0.05,30.26,8,2023-11-07,0
5049,0,1,0,1.7,44,0.1,67.32,8,2023-11-07,1
5049,0,4,0,6.13,22,0.15,114.63,8,2023-11-07,1
5049,0,45,3,1.32,60,0.1,71.28,8,2023-11-07,1
5901,1,37,3,0.49,10,0.0,4.9,4,2023-06-21,0
5901,1,3,0,1.55,9,0.0,13.95,4,2023-06-21,0
385,0,38,2,0.9,55,0.05,47.02,0,2022-12-23,1
385,0,39,0,21.86,7,0.05,145.37,0,2022-12-23,0
385,0,37,3,0.75,46,0.05,32.78,0,2022-12-23,1
2420,1,21,1,3.31,7,0.0,23.17,10,2023-06-24,0
2420,1,35,0,9.09,12,0.0,109.08,10,2023-06-24,0
2420,1,0,3,0.99,7,0.0,6.93,10,2023-06-24,0
2420,1,27,1,3.11,2,0.0,6.22,10,2023-06-24,0
7380,1,27,1,3.11,9,0.0,27.99,14,2023-04-08,0
7380,1,5,2,2.26,3,0.0,6.78,14,2023-04-08,0
7380,1,38,2,0.56,3,0.0,1.68,14,2023-04-08,0
2851,1,6,2,1.07,11,0.0,11.77,11,2022-04-14,0
2851,1,10,2,1.19,6,0.0,7.14,11,2022-04-14,0
2851,1,12,3,1.04,3,0.0,3.12,11,2022-04-14,0
2851,1,35,0,8.83,4,0.0,35.32,11,2022-04-14,0
6249,1,29,1,2.38,7,0.0,16.66,2,2022-05-06,0
6249,1,9,3,1.26,5,0.0,6.3,2,2022-05-06,0
6249,1,41,0,109.19,6,0.0,655.14,2,2022-05-06,2
6249,1,38,2,0.55,14,0.0,7.7,2,2022-05-06,0
6249,1,24,2,3.21,1,0.0,3.21,2,2022-05-06,0
1473,0,6,2,1.22,82,0.15,85.03,8,2023-01-24,1
1473,0,13,1,2.11,37,0.05,74.17,8,2023-01-24,1
1473,0,29,1,3.23,89,0.15,244.35,8,2023-01-24,1
6356,1,5,2,2.26,11,0.0,24.86,12,2023-07-31,0
3874,1,29,1,2.38,1,0.0,2.38,10,2022-08-30,0
3874,1,0,3,0.96,2,0.0,1.92,10,2022-08-30,0
3874,1,10,2,1.19,15,0.0,17.85,10,2022-08-30,0
644,0,45,3,1.58,58,0.05,87.06,2,2022-06-24,1
644,0,44,3,0.34,11,0.05,3.55,2,2022-06-24,0
644,0,25,2,1.1,67,0.1,66.33,2,2022-06-24,1
3655,0,40,1,3.23,59,0.1,171.51,13,2021-02-11,1
6977,1,16,0,50.25,11,0.0,552.75,8,2022-04-14,0
6977,1,31,0,4.19,3,0.0,12.57,8,2022-04-14,0
3845,1,9,3,1.23,4,0.0,4.92,2,2021-12-31,0
3845,1,34,3,0.86,14,0.0,12.04,2,2021-12-31,0
3845,1,0,3,0.93,2,0.0,1.86,2,2021-12-31,0
6383,1,7,1,3.46,6,0.0,20.76,13,2021-11-15,0
8106,1,27,1,3.11,11,0.0,34.21,12,2023-11-28,0
8106,1,4,0,5.03,9,0.0,45.27,12,2023-11-28,0
8106,1,0,3,0.99,12,0.0,11.88,12,2023-11-28,0
6700,0,8,0,2.47,58,0.05,136.1,8,2022-04-09,1
6700,0,40,1,1.96,22,0.05,40.96,8,2022-04-09,0
6700,0,9,3,1.32,77,0.05,96.56,8,2022-04-09,1
352,1,37,3,0.49,14,0.0,6.86,8,2023-06-18,0
352,1,10,2,1.23,1,0.0,1.23,8,2023-06-18,0
1705,1,8,0,1.92,5,0.0,9.6,14,2021-12-10,0
1705,1,2,0,13.44,6,0.0,80.64,14,2021-12-10,0
1705,1,33,0,8.05,8,0.0,64.4,14,2021-12-10,0
8048,0,25,2,0.66,16,0.15,8.98,11,2021-05-09,1
8048,0,43,3,0.36,52,0.1,16.85,11,2021-05-09,1
8048,0,23,2,1.06,67,0.1,63.92,11,2021-05-09,1
2773,1,21,1,3.12,4,0.0,12.48,7,2021-11-23,0
2773,1,7,1,3.46,4,0.0,13.84,7,2021-11-23,0
2773,1,33,0,8.05,12,0.0,96.6,7,2021-11-23,0
4408,1,7,1,3.56,5,0.0,17.8,15,2022-09-28,0
4408,1,40,1,3.33,3,0.0,9.99,15,2022-09-28,0
4408,1,29,1,2.38,15,0.0,35.7,15,2022-09-28,0
4408,1,10,2,1.19,1,0.0,1.19,15,2022-09-28,0
4408,1,18,0,36.59,10,0.0,365.9,15,2022-09-28,0
8119,0,16,0,18.39,30,0.05,524.12,3,2021-08-31,0
8119,0,39,0,52.01,94,0.1,4400.05,3,2021-08-31,2
8119,0,38,2,1.08,39,0.05,40.01,3,2021-08-31,1
8119,0,29,1,1.96,75,0.1,132.3,3,2021-08-31,1
4074,0,6,2,1.04,18,0.15,15.91,1,2022-08-14,1
7218,1,38,2,0.56,2,0.0,1.12,14,2023-12-24,0
7218,1,34,3,0.91,12,0.0,10.92,14,2023-12-24,0
7218,1,12,3,1.07,9,0.0,9.63,14,2023-12-24,0
109,0,25,2,0.84,38,0.1,28.73,15,2021-01-19,1
109,0,11,2,2.39,51,0.05,115.8,15,2021-01-19,1
161,1,46,0,1.08,8,0.0,8.64,8,2023-03-11,0
161,1,0,3,0.99,4,0.0,3.96,8,2023-03-11,0
2317,0,30,2,2.02,83,0.1,150.89,8,2021-04-22,1
2317,0,10,2,1.12,86,0.1,86.69,8,2021-04-22,1
2317,0,15,1,2.39,86,0.1,184.99,8,2021-04-22,1
6932,0,2,0,20.83,51,0.05,1009.21,4,2022-09-18,1
6932,0,34,3,0.52,59,0.05,29.15,4,2022-09-18,1
6932,0,6,2,1.56,95,0.15,125.97,4,2022-09-18,1
6932,0,29,1,2.82,44,0.05,117.88,4,2022-09-18,1
7048,1,6,2,1.07,1,0.0,1.07,1,2022-01-10,0
7048,1,14,0,12.96,8,0.0,103.68,1,2022-01-10,0
7048,1,13,1,1.64,15,0.0,24.6,1,2022-01-10,0
450,1,27,1,3.02,15,0.0,45.3,15,2022-05-14,0
450,1,23,2,0.61,4,0.0,2.44,15,2022-05-14,0
450,1,11,2,2.05,6,0.0,12.3,15,2022-05-14,0
6057,0,38,2,1.28,67,0.1,77.18,2,2023-05-28,1
6057,0,21,1,3.07,64,0.05,186.66,2,2023-05-28,1
6057,0,11,2,2.7,67,0.05,171.86,2,2023-05-28,1
6057,0,27,1,3.3,80,0.1,237.6,2,2023-05-28,1
3309,1,30,2,2.28,5,0.0,11.4,8,2022-09-22,0
3309,1,37,3,0.47,5,0.0,2.35,8,2022-09-22,0
3309,1,36,2,1.24,10,0.0,12.4,8,2022-09-22,0
3309,1,34,3,0.89,15,0.0,13.35,8,2022-09-22,0
3309,1,22,0,4.35,4,0.0,17.4,8,2022-09-22,0
7236,1,35,0,8.83,12,0.0,105.96,8,2022-04-28,0
8041,1,42,3,1.71,15,0.0,25.65,14,2023-05-01,0
8041,1,3,0,1.41,8,0.0,11.28,14,2023-05-01,0
8041,1,7,1,3.67,3,0.0,11.01,14,2023-05-01,0
8041,1,23,2,0.63,4,0.0,2.52,14,2023-05-01,0
4745,1,9,3,1.26,4,0.0,5.04,14,2022-04-27,0
4745,1,21,1,3.21,15,0.0,48.15,14,2022-04-27,0
4745,1,7,1,3.56,13,0.0,46.28,14,2022-04-27,0
4745,1,1,0,1.12,3,0.0,3.36,14,2022-04-27,0
4745,1,43,3,0.58,10,0.0,5.8,14,2022-04-27,0
8295,0,13,1,1.44,25,0.05,34.2,2,2022-04-20,0
8295,0,44,3,0.56,17,0.05,9.04,2,2022-04-20,0
1189,1,39,0,33.6,15,0.0,504.0,11,2021-11-07,0
5424,0,26,0,66.55,38,0.1,2276.01,8,2021-05-18,2
5424,0,25,2,0.73,37,0.05,25.66,8,2021-05-18,0
5424,0,43,3,0.84,14,0.15,10.0,8,2021-05-18,1
3517,1,22,0,4.48,13,0.0,58.24,15,2023-07-28,0
8448,1,11,2,2.05,4,0.0,8.2,5,2022-03-29,0
8448,1,44,3,0.57,8,0.0,4.56,5,2022-03-29,0
4347,1,29,1,2.45,9,0.0,22.05,12,2023-11-28,0
4347,1,34,3,0.91,5,0.0,4.55,12,2023-11-28,0
4347,1,19,0,1.63,14,0.0,22.82,12,2023-11-28,0
4347,1,43,3,0.59,11,0.0,6.49,12,2023-11-28,0
4347,1,6,2,1.1,15,0.0,16.5,12,2023-11-28,0
558,0,34,3,1.2,55,0.1,59.4,15,2022-12-25,1
558,0,9,3,1.02,8,0.05,7.75,15,2022-12-25,0
558,0,44,3,0.36,38,0.05,13.0,15,2022-12-25,1
558,0,40,1,2.58,13,0.1,30.19,15,2022-12-25,1
558,0,37,3,1.2,90,0.1,97.2,15,2022-12-25,1
5131,1,28,2,1.49,9,0.0,13.41,2,2021-01-20,0
5131,1,24,2,3.12,13,0.0,40.56,2,2021-01-20,0
5131,1,42,3,1.61,7,0.0,11.27,2,2021-01-20,0
5131,1,38,2,0.53,8,0.0,4.24,2,2021-01-20,0
42,1,17,0,1.94,4,0.0,7.76,0,2022-09-05,0
42,1,29,1,2.38,1,0.0,2.38,0,2022-09-05,0
2385,0,37,3,0.6,12,0.05,6.84,10,2021-04-15,0
2385,0,20,0,1.71,71,0.1,109.27,10,2021-04-15,1
2385,0,39,0,29.17,27,0.05,748.21,10,2021-04-15,0
2385,0,27,1,3.39,24,0.05,77.29,10,2021-04-15,0
5138,0,1,0,2.62,52,0.15,115.8,0,2021-09-09,1
5138,0,34,3,0.89,50,0.1,40.05,0,2021-09-09,1
5138,0,12,3,0.46,8,0.05,3.5,0,2021-09-09,0
5138,0,39,0,34.22,96,0.1,2956.61,0,2021-09-09,2
5138,0,15,1,2.4,37,0.05,84.36,0,2021-09-09,1
1008,1,15,1,1.75,2,0.0,3.5,0,2021-04-22,0
1008,1,36,2,1.2,1,0.0,1.2,0,2021-04-22,0
39,0,15,1,1.99,70,0.1,125.37,9,2021-07-17,1
39,0,13,1,1.41,26,0.05,34.83,9,2021-07-17,0
39,0,44,3,0.47,13,0.05,5.8,9,2021-07-17,0
39,0,7,1,2.36,25,0.05,56.05,9,2021-07-17,0
39,0,21,1,2.89,12,0.1,31.21,9,2021-07-17,1
8162,1,46,0,1.08,1,0.0,1.08,11,2023-01-11,0
8162,1,20,0,0.99,6,0.0,5.94,11,2023-01-11,0
8162,1,0,3,0.99,5,0.0,4.95,11,2023-01-11,0
8162,1,30,2,2.35,14,0.0,32.9,11,2023-01-11,0
5350,1,24,2,3.31,8,0.0,26.48,1,2023-05-25,0
5350,1,12,3,1.07,11,0.0,11.77,1,2023-05-25,0
7081,1,3,0,1.41,11,0.0,15.51,4,2023-11-10,0
2739,1,37,3,0.46,12,0.0,5.52,0,2021-01-25,0
2739,1,32,2,2.21,7,0.0,15.47,0,2021-01-25,0
2739,1,12,3,1.01,4,0.0,4.04,0,2021-01-25,0
2739,1,18,0,35.52,14,0.0,497.28,0,2021-01-25,0
2739,1,39,0,33.6,8,0.0,268.8,0,2021-01-25,0
3053,1,30,2,2.22,1,0.0,2.22,9,2021-12-01,0
3053,1,7,1,3.46,6,0.0,20.76,9,2021-12-01,0
3053,1,16,0,48.79,13,0.0,634.27,9,2021-12-01,0
3053,1,34,3,0.86,4,0.0,3.44,9,2021-12-01,0
2819,1,37,3,0.46,15,0.0,6.9,0,2021-09-28,0
2819,1,43,3,0.56,10,0.0,5.6,0,2021-09-28,0
6714,1,21,1,3.12,6,0.0,18.72,13,2021-11-16,0
6714,1,15,1,1.75,7,0.0,12.25,13,2021-11-16,0
6714,1,6,2,1.04,3,0.0,3.12,13,2021-11-16,0
6714,1,13,1,1.59,5,0.0,7.95,13,2021-11-16,0
6156,1,8,0,2.04,12,0.0,24.48,2,2023-05-17,0
6156,1,37,3,0.49,3,0.0,1.47,2,2023-05-17,0
6156,1,2,0,14.26,2,0.0,28.52,2,2023-05-17,0
7540,1,6,2,1.18,15,0.0,17.7,14,2022-08-27,0
7540,1,42,3,1.66,3,0.0,4.98,14,2022-08-27,0
7540,1,38,2,0.55,9,0.0,4.95,14,2022-08-27,0
7540,1,26,0,58.82,14,0.0,823.48,14,2022-08-27,2
2554,1,45,3,1.38,7,0.0,9.66,15,2021-10-08,0
6640,1,37,3,0.46,4,0.0,1.84,1,2021-07-26,0
6640,1,44,3,0.55,13,0.0,7.15,1,2021-07-26,0
6640,1,30,2,2.22,4,0.0,8.88,1,2021-07-26,0
6640,1,21,1,3.12,14,0.0,43.68,1,2021-07-26,0
2944,0,9,3,1.47,72,0.1,95.26,2,2022-04-27,1
2944,0,32,2,3.16,30,0.05,90.06,2,2022-04-27,0
2944,0,7,1,2.29,9,0.05,19.58,2,2022-04-27,0
7271,1,38,2,0.55,7,0.0,3.85,12,2022-06-07,0
7271,1,31,0,4.19,10,0.0,41.9,12,2022-06-07,0
394,0,5,2,2.86,76,0.1,195.62,4,2023-02-25,1
